Date,Open,High,Low,Close*,Volume
2023-11-14,234.69,238.74,226.32,231.66,"180,833,069"
2023-11-15,231.66,238.11,230.51,238.07,"146,261,819"
2023-11-16,238.08,244.1,231.94,234.14,"217,433,523"
2023-11-17,234.14,234.68,222.66,229.26,"181,426,910"
2023-11-18,229.27,229.54,222.41,227.49,"127,556,133"
2023-11-19,227.48,230.88,225.15,230.48,"120,262,627"
2023-11-20,230.47,230.54,226.01,226.5,"132,208,553"
2023-11-21,226.52,234.43,214.96,217.1,"283,335,681"
2023-11-22,217.1,224.62,216.43,224.08,"176,249,941"
2023-11-23,224.06,227.22,222.44,225.28,"134,136,473"
2023-11-24,225.28,228.78,224.91,226.51,"140,230,461"
2023-11-25,226.5,228.15,226.05,227.51,"111,650,919"
2023-11-26,227.53,229.62,223.95,226.91,"128,228,138"
2023-11-27,226.9,228.85,220.52,223.39,"183,614,197"
2023-11-28,223.39,224.71,220.21,223.46,"156,921,548"
2023-11-29,223.46,226.61,221.67,223.29,"141,670,438"
2023-11-30,223.29,223.51,220.77,221.58,"110,706,490"
2023-12-01,221.57,226.07,221.11,225.22,"117,943,685"
2023-12-02,225.22,228.51,225.04,228.19,"137,656,262"
2023-12-03,228.19,232.33,225.68,230.08,"199,699,086"
2023-12-04,230.07,255.35,229.31,251.29,"640,822,664"
2023-12-05,251.34,252.01,238.9,251.51,"312,672,388"
2023-12-06,251.4,262.82,244.03,244.55,"409,184,986"
2023-12-07,244.57,248.85,240.58,246.98,"216,175,162"
2023-12-08,246.99,254.38,246.34,253.61,"194,865,623"
2023-12-09,253.6,261.17,251.66,252.77,"235,925,661"
2023-12-10,252.76,255.09,246.05,250.95,"157,830,189"
2023-12-11,250.96,251.28,225.92,230.49,"279,165,986"
2023-12-12,230.48,234.68,227.29,232.05,"184,029,167"
2023-12-13,232.04,236.69,224.92,235.46,"197,906,215"
2023-12-14,235.45,237.78,230.68,237.32,"211,489,888"
2023-12-15,237.32,237.36,226.73,226.95,"178,289,292"
2023-12-16,226.95,231.78,225.97,229.61,"146,876,427"
2023-12-17,229.61,230.35,225.38,225.94,"154,297,340"
2023-12-18,225.93,228.13,218.44,227.93,"188,493,869"
2023-12-19,227.94,230.33,223.27,225.2,"165,200,963"
2023-12-20,225.18,234.22,224.3,229.56,"227,716,086"
2023-12-21,229.56,234.29,228.89,233.19,"162,612,095"
2023-12-22,233.17,243.5,232.18,238.73,"248,327,711"
2023-12-23,238.72,238.78,230.75,233.23,"187,359,813"
2023-12-24,233.23,233.79,227.37,229.2,"184,178,169"
2023-12-25,229.21,236.95,228.53,234.98,"191,923,180"
2023-12-26,234.99,235.09,223.28,229.18,"236,094,205"
2023-12-27,229.17,264.51,227.22,264.09,"596,803,711"
2023-12-28,264.11,276.71,258.13,262.5,"696,442,353"
2023-12-29,262.45,268.81,251.21,254.51,"459,219,918"
2023-12-30,254.5,286.23,254.39,271.1,"660,308,285"
2023-12-31,271.07,271.71,256.47,259.26,"315,116,101"
2024-01-01,259.4,268.53,256.38,266.62,"273,011,073"
2024-01-02,266.68,270.49,255.39,256.96,"300,655,768"
2024-01-03,256.98,266.46,224.34,233.96,"415,537,419"
2024-01-04,233.97,240.02,233.67,239.57,"221,787,623"
2024-01-05,239.57,240.83,231.34,239.58,"253,547,290"
2024-01-06,239.58,242.79,232.04,236.08,"212,617,756"
2024-01-07,236.08,239.56,230.74,232.17,"194,108,741"
2024-01-08,232.19,255.49,223.17,253.9,"375,612,797"
2024-01-09,253.93,256.57,240.57,245.19,"351,740,119"
2024-01-10,245.14,259.74,235.0,254.24,"326,715,011"
2024-01-11,254.3,286.94,251.28,276.53,"618,582,477"
2024-01-12,276.56,296.81,253.05,259.46,"715,701,199"
2024-01-13,259.46,262.13,252.08,254.22,"290,470,802"
2024-01-14,254.24,258.64,245.66,246.01,"238,067,684"
2024-01-15,245.97,257.31,245.71,250.42,"227,614,648"
2024-01-16,250.38,256.2,249.27,251.16,"216,494,444"
2024-01-17,251.16,251.28,241.49,244.05,"225,618,926"
2024-01-18,244.05,244.62,233.85,237.43,"203,425,435"
2024-01-19,237.43,237.76,227.33,236.43,"206,989,711"
2024-01-20,236.44,239.77,235.08,238.89,"143,029,544"
2024-01-21,238.91,242.44,236.91,236.92,"147,163,319"
2024-01-22,236.96,240.37,231.2,235.01,"270,560,061"
2024-01-23,235.01,237.41,219.32,229.54,"260,253,542"
2024-01-24,229.54,237.95,228.56,236.38,"195,225,843"
2024-01-25,236.36,237.94,234.7,236.79,"177,660,138"
2024-01-26,236.76,242.7,234.67,242.01,"164,559,325"
2024-01-27,241.97,244.51,239.53,243.79,"176,692,375"
2024-01-28,243.8,245.46,235.49,236.9,"166,929,403"
2024-01-29,236.89,241.79,234.69,241.3,"164,159,496"
2024-01-30,241.3,243.58,236.87,237.39,"170,467,048"
2024-01-31,237.39,238.83,232.94,234.25,"186,941,232"
2024-02-01,234.25,237.17,230.67,236.62,"158,977,457"
2024-02-02,236.62,237.77,234.58,236.21,"131,568,380"
2024-02-03,236.22,241.78,236.18,240.66,"153,085,026"
2024-02-04,240.63,243.69,233.82,235.23,"184,417,282"
2024-02-05,235.24,237.66,234.31,235.44,"148,993,672"
2024-02-06,235.44,237.17,234.53,235.19,"163,839,292"
2024-02-07,235.2,240.81,234.69,240.51,"148,607,995"
2024-02-08,240.5,244.85,240.42,244.49,"171,364,551"
2024-02-09,244.5,253.42,244.5,250.3,"216,806,589"
2024-02-10,250.31,251.47,243.71,247.73,"150,933,342"
2024-02-11,247.73,282.79,246.99,276.5,"730,387,312"
2024-02-12,276.68,288.11,267.41,280.86,"534,826,120"
2024-02-13,280.85,285.88,268.04,270.85,"328,586,647"
2024-02-14,270.77,291.96,265.71,281.26,"469,160,002"
2024-02-15,281.23,282.29,267.23,270.67,"421,814,453"
2024-02-16,270.66,274.97,265.89,274.82,"378,009,847"
2024-02-17,274.81,274.81,260.26,267.42,"233,218,469"
2024-02-18,267.41,271.56,265.51,270.42,"170,527,092"
2024-02-19,270.44,273.33,267.51,273.1,"210,590,890"
2024-02-20,273.1,273.4,258.31,265.47,"312,167,987"
2024-02-21,265.45,266.14,255.97,263.13,"231,191,873"
2024-02-22,263.12,265.52,259.6,260.17,"192,047,055"
2024-02-23,260.15,266.67,259.62,264.54,"189,044,000"
2024-02-24,264.56,270.1,263.36,267.66,"159,597,826"
2024-02-25,267.67,270.42,265.84,267.83,"161,409,575"
2024-02-26,267.83,276.47,262.62,274.9,"230,049,730"
2024-02-27,274.9,311.0,274.8,292.52,"824,513,989"
2024-02-28,292.53,312.61,284.66,296.79,"670,196,449"
2024-02-29,296.78,322.67,292.13,298.56,"694,427,673"
2024-03-01,298.44,318.66,297.41,316.13,"422,717,646"
2024-03-02,316.18,502.62,316.11,500.81,"2,934,086,433"
2024-03-03,501.09,525.25,459.26,469.36,"2,172,425,729"
2024-03-04,469.64,476.06,438.16,470.42,"1,502,795,369"
2024-03-05,471.42,479.21,371.24,401.49,"1,415,399,701"
2024-03-06,401.49,420.7,385.11,415.13,"799,980,731"
2024-03-07,415.13,438.81,398.82,432.4,"747,708,408"
2024-03-08,432.4,445.85,420.2,437.77,"725,669,296"
2024-03-09,437.77,456.43,427.34,433.65,"591,969,159"
2024-03-10,433.65,446.22,414.03,423.98,"557,238,332"
2024-03-11,423.98,455.58,408.09,448.74,"826,784,007"
2024-03-12,448.74,448.74,413.24,434.32,"705,846,784"
2024-03-13,434.28,451.89,424.74,442.52,"690,137,309"
2024-03-14,442.52,471.48,420.27,441.23,"1,011,438,433"
2024-03-15,441.23,444.31,388.78,416.3,"763,061,215"
2024-03-16,416.3,420.65,382.59,388.68,"515,159,877"
2024-03-17,388.68,407.29,370.98,402.66,"481,342,541"
2024-03-18,402.66,410.57,384.4,401.57,"452,506,764"
2024-03-19,401.58,411.22,351.51,359.24,"731,923,248"
2024-03-20,359.24,410.21,348.95,409.98,"668,448,924"
2024-03-21,409.98,435.22,404.58,414.43,"648,916,371"
2024-03-22,414.42,432.58,393.64,431.54,"605,142,312"
2024-03-23,431.54,475.37,421.51,456.82,"969,866,091"
2024-03-24,456.82,497.81,446.24,484.75,"905,012,893"
2024-03-25,484.75,505.81,474.1,488.05,"1,012,118,329"
2024-03-26,488.05,494.47,469.08,480.11,"600,500,877"
2024-03-27,480.11,551.35,479.42,539.79,"1,460,761,937"
2024-03-28,539.8,585.37,528.49,569.16,"1,200,994,117"
2024-03-29,569.16,637.71,556.41,621.78,"1,535,887,261"
2024-03-30,621.78,622.93,591.58,597.11,"648,865,139"
2024-03-31,597.12,691.44,590.62,680.42,"1,008,114,145"
2024-04-01,680.4,700.3,620.21,649.06,"1,501,793,106"
2024-04-02,649.05,649.05,589.89,639.14,"1,297,935,218"
2024-04-03,639.14,642.85,563.09,594.63,"1,154,343,285"
2024-04-04,594.56,681.67,592.29,668.5,"1,966,188,490"
2024-04-05,668.5,713.0,648.87,657.81,"1,899,990,157"
2024-04-06,657.85,714.06,657.74,695.16,"1,612,294,144"
2024-04-07,695.16,708.32,675.72,684.91,"715,347,978"
2024-04-08,684.91,709.49,680.19,680.66,"884,595,693"
2024-04-09,680.71,694.45,659.24,672.59,"942,180,380"
2024-04-10,672.59,672.79,603.3,629.48,"1,161,061,008"
2024-04-11,629.47,629.47,601.06,614.32,"531,145,133"
2024-04-12,614.32,617.89,505.76,534.77,"986,769,076"
2024-04-13,534.76,551.14,446.98,481.48,"1,241,330,163"
2024-04-14,481.48,529.78,457.46,527.9,"982,260,976"
2024-04-15,527.9,566.69,493.01,507.92,"890,446,926"
2024-04-16,507.92,510.05,465.9,487.41,"757,483,532"
2024-04-17,487.41,489.66,449.14,463.61,"557,879,247"
2024-04-18,463.62,488.13,454.81,483.31,"492,755,084"
2024-04-19,483.31,489.69,446.04,477.11,"592,472,882"
2024-04-20,477.12,522.02,471.72,515.57,"481,997,719"
2024-04-21,515.57,518.1,495.49,502.52,"333,859,362"
2024-04-22,502.52,528.06,497.29,522.23,"350,700,875"
2024-04-23,522.23,522.82,502.98,505.44,"317,009,725"
2024-04-24,505.44,511.37,474.45,479.02,"365,292,368"
2024-04-25,479.02,485.63,467.8,478.72,"337,139,336"
2024-04-26,478.72,492.73,467.89,482.44,"300,240,918"
2024-04-27,482.44,484.77,466.76,477.42,"309,938,819"
2024-04-28,477.42,486.85,468.83,470.62,"236,288,399"
2024-04-29,470.62,473.79,448.3,465.61,"330,553,401"
2024-04-30,465.61,469.62,421.22,434.16,"462,026,012"
2024-05-01,434.16,435.3,399.7,424.04,"534,977,086"
2024-05-02,424.04,434.05,411.87,429.97,"308,029,753"
2024-05-03,429.97,457.93,426.6,453.35,"349,672,737"
2024-05-04,453.35,478.91,453.07,463.51,"358,128,520"
2024-05-05,463.51,472.19,456.5,469.26,"231,293,769"
2024-05-06,469.26,483.95,463.87,473.36,"337,432,461"
2024-05-07,473.36,493.65,467.4,471.1,"387,695,587"
2024-05-08,471.1,472.56,445.29,448.2,"348,316,667"
2024-05-09,448.2,456.85,443.48,454.96,"267,752,419"
2024-05-10,454.99,456.2,422.88,426.73,"285,659,678"
2024-05-11,426.73,433.91,426.05,429.47,"194,706,217"
2024-05-12,429.46,437.83,428.53,433.16,"164,145,761"
2024-05-13,433.16,447.66,421.99,437.34,"266,985,849"
2024-05-14,437.34,438.66,426.64,428.79,"257,117,254"
2024-05-15,428.79,466.23,424.38,464.12,"371,656,141"
2024-05-16,464.12,465.35,442.72,444.85,"265,379,271"
2024-05-17,444.85,476.85,442.6,466.26,"451,040,195"
2024-05-18,466.26,490.95,465.22,475.79,"400,393,285"
2024-05-19,475.79,496.27,473.84,484.92,"475,853,440"
2024-05-20,484.92,516.75,477.38,516.75,"603,764,607"
2024-05-21,516.75,527.98,510.04,515.12,"653,802,741"
2024-05-22,515.11,515.3,496.43,498.79,"402,178,200"
2024-05-23,498.79,514.55,474.54,490.9,"531,630,155"
2024-05-24,490.9,499.67,480.94,494.87,"376,270,122"
2024-05-25,494.87,498.69,491.34,493.42,"278,239,148"
2024-05-26,493.42,493.69,481.5,483.97,"280,188,399"
2024-05-27,483.97,502.52,481.79,489.16,"309,836,261"
2024-05-28,489.16,489.19,461.77,470.17,"436,966,181"
2024-05-29,470.17,474.37,463.34,465.5,"310,986,837"
2024-05-30,465.5,474.39,459.9,465.23,"254,871,814"
2024-05-31,465.23,468.54,448.34,454.9,"257,453,971"
2024-06-01,454.9,464.93,454.38,463.07,"184,767,899"
2024-06-02,463.07,464.56,453.88,458.34,"204,501,658"
2024-06-03,458.34,471.29,455.05,464.85,"251,105,225"
2024-06-04,464.85,479.19,460.18,477.09,"287,270,755"
2024-06-05,477.09,497.58,476.91,495.13,"285,638,569"
2024-06-06,495.13,501.9,487.73,495.82,"308,007,650"
2024-06-07,495.82,519.49,469.07,478.03,"536,658,669"
2024-06-08,477.98,484.49,466.0,469.89,"298,913,751"
2024-06-09,469.86,475.47,465.65,474.45,"248,749,607"
2024-06-10,474.45,474.65,462.07,468.92,"282,512,743"
2024-06-11,468.94,468.98,434.81,446.4,"372,317,398"
2024-06-12,446.4,466.17,439.88,454.11,"309,627,044"
2024-06-13,454.11,455.7,430.72,431.53,"295,548,514"
2024-06-14,431.49,439.87,411.82,422.88,"290,871,259"
2024-06-15,422.84,432.15,422.57,429.71,"195,278,489"
2024-06-16,429.72,433.48,426.7,428.15,"172,946,681"
2024-06-17,428.14,428.95,405.64,420.23,"275,760,280"
2024-06-18,420.18,420.69,373.45,389.31,"413,991,010"
2024-06-19,389.3,397.9,385.56,388.66,"212,059,873"
2024-06-20,388.66,400.23,385.94,389.86,"227,242,865"
2024-06-21,389.83,393.75,377.37,382.88,"241,770,183"
2024-06-22,382.87,396.14,380.34,392.16,"177,606,883"
2024-06-23,392.15,396.17,381.17,381.17,"169,313,535"
2024-06-24,381.17,383.53,345.67,363.95,"367,138,327"
2024-06-25,363.93,393.57,363.72,388.64,"324,782,473"
2024-06-26,388.64,396.85,373.42,373.61,"231,622,959"
2024-06-27,373.59,391.54,370.21,388.74,"249,899,601"
2024-06-28,388.74,405.87,384.02,385.4,"279,403,507"
2024-06-29,385.41,388.51,379.17,380.44,"161,900,666"
2024-06-30,380.45,396.45,379.11,393.65,"172,000,441"
2024-07-01,393.58,397.52,382.99,384.2,"195,655,265"
2024-07-02,384.18,391.12,378.37,381.79,"184,758,001"
2024-07-03,381.8,381.97,369.6,373.12,"309,827,762"
2024-07-04,373.09,373.83,330.89,331.47,"320,890,173"
2024-07-05,331.4,331.4,289.61,325.87,"468,690,544"
2024-07-06,325.87,343.56,320.28,343.05,"230,791,690"
2024-07-07,343.03,343.03,311.12,312.77,"203,765,363"
2024-07-08,312.9,336.56,299.71,333.33,"294,005,484"
2024-07-09,333.33,340.05,328.82,331.06,"205,966,843"
2024-07-10,331.06,345.7,327.53,340.75,"218,127,618"
2024-07-11,340.74,366.69,336.69,347.46,"277,960,465"
2024-07-12,347.43,369.2,341.52,368.71,"233,104,741"
2024-07-13,368.71,379.56,368.71,375.98,"261,496,545"
2024-07-14,375.94,387.7,365.29,376.96,"269,171,844"
2024-07-15,376.96,400.73,376.03,400.72,"312,071,188"
2024-07-16,400.67,404.22,371.19,387.09,"396,734,235"
2024-07-17,387.13,397.79,372.63,375.73,"322,763,583"
2024-07-18,375.73,386.03,371.18,382.85,"267,578,836"
2024-07-19,382.85,400.02,370.33,391.83,"296,593,090"
2024-07-20,391.83,398.72,386.34,395.62,"208,701,674"
2024-07-21,395.62,401.12,380.29,400.77,"238,719,310"
2024-07-22,400.77,404.29,383.75,385.78,"374,688,068"
2024-07-23,385.78,392.39,361.25,366.5,"317,545,733"
2024-07-24,366.51,374.43,360.38,362.42,"211,913,383"
2024-07-25,362.42,364.98,347.37,361.6,"267,412,875"
2024-07-26,361.6,378.38,361.45,377.48,"218,018,021"
2024-07-27,377.48,397.7,377.09,392.1,"287,635,434"
2024-07-28,392.1,422.88,389.72,416.67,"379,230,665"
2024-07-29,416.67,457.97,414.92,439.76,"552,096,539"
2024-07-30,439.76,445.68,428.87,432.61,"385,439,890"
2024-07-31,432.61,440.72,412.32,414.82,"309,358,049"
2024-08-01,414.82,423.12,390.14,413.15,"330,265,168"
2024-08-02,413.15,416.33,379.55,381.55,"344,448,094"
2024-08-03,381.55,385.38,355.98,364.38,"300,350,654"
2024-08-04,364.38,366.62,331.59,331.86,"338,173,942"
2024-08-05,331.84,333.96,277.62,309.96,"733,413,582"
2024-08-06,309.96,330.01,308.63,314.63,"343,921,171"
2024-08-07,314.63,327.39,309.99,312.33,"277,606,567"
2024-08-08,312.31,369.53,309.63,354.32,"352,545,131"
2024-08-09,354.32,357.19,337.29,347.96,"314,111,073"
2024-08-10,347.96,358.22,346.61,354.67,"189,822,367"
2024-08-11,354.68,358.0,328.51,330.29,"177,657,496"
2024-08-12,330.3,358.92,330.3,354.6,"290,779,742"
2024-08-13,354.6,364.71,344.33,351.96,"261,042,950"
2024-08-14,351.96,352.39,336.0,338.19,"218,272,409"
2024-08-15,338.18,344.16,328.81,334.61,"219,997,424"
2024-08-16,334.61,346.1,329.41,338.48,"277,503,253"
2024-08-17,338.48,347.58,336.28,341.06,"176,731,429"
2024-08-18,341.06,345.2,333.39,333.39,"164,347,920"
2024-08-19,333.39,339.52,331.1,338.1,"167,998,447"
2024-08-20,338.1,346.68,332.12,335.45,"206,346,038"
2024-08-21,335.45,354.86,334.46,349.23,"240,728,482"
2024-08-22,349.23,351.63,343.14,346.56,"166,587,949"
2024-08-23,346.56,368.24,346.56,365.19,"218,734,147"
2024-08-24,365.19,368.89,358.34,363.68,"191,318,746"
2024-08-25,363.68,364.21,351.11,356.38,"228,595,165"
2024-08-26,356.38,358.04,340.34,342.54,"239,610,229"
2024-08-27,342.54,347.09,318.05,324.7,"226,143,494"
2024-08-28,324.7,329.47,315.3,322.39,"223,905,263"
2024-08-29,322.39,330.71,318.26,322.45,"166,814,961"
2024-08-30,322.45,326.77,316.11,325.16,"163,701,066"
2024-08-31,325.16,326.63,320.54,322.25,"102,613,536"
2024-09-01,322.25,322.62,311.64,312.75,"139,653,679"
2024-09-02,312.75,325.18,311.18,323.73,"167,884,718"
2024-09-03,323.73,325.87,309.2,309.2,"193,357,056"
2024-09-04,309.19,319.06,299.45,315.29,"178,174,932"
2024-09-05,315.29,316.82,304.03,307.47,"144,472,397"
2024-09-06,307.47,312.49,287.61,294.86,"213,371,563"
2024-09-07,294.86,308.07,293.65,299.46,"148,417,531"
2024-09-08,299.45,307.8,298.99,305.22,"135,436,999"
2024-09-09,305.22,325.31,305.22,322.45,"172,859,472"
2024-09-10,322.45,331.51,318.52,329.64,"170,652,733"
2024-09-11,329.64,343.4,320.2,337.62,"205,137,277"
2024-09-12,337.62,340.53,330.47,333.02,"171,190,530"
2024-09-13,333.02,337.08,327.52,335.85,"166,901,824"
2024-09-14,335.85,337.85,326.79,327.15,"245,227,524"
2024-09-15,327.15,329.09,315.29,316.64,"182,881,544"
2024-09-16,316.64,316.96,309.37,311.92,"198,920,950"
2024-09-17,311.92,321.28,309.65,314.19,"184,848,630"
2024-09-18,314.19,325.89,307.07,325.81,"194,653,140"
2024-09-19,325.81,348.95,325.81,340.23,"365,393,921"
2024-09-20,340.23,345.08,332.85,335.66,"221,485,678"
2024-09-21,335.66,346.68,331.64,345.78,"152,676,406"
2024-09-22,345.78,346.82,334.85,342.98,"160,097,412"
2024-09-23,342.98,348.92,337.64,342.43,"192,148,182"
2024-09-24,342.43,350.78,337.48,348.15,"203,850,391"
2024-09-25,348.15,355.45,342.14,343.22,"212,850,621"
2024-09-26,343.22,357.67,339.57,352.0,"235,151,901"
2024-09-27,352.0,364.26,351.89,359.04,"264,022,346"
2024-09-28,359.04,360.82,346.85,353.1,"195,300,825"
2024-09-29,353.08,357.73,346.62,352.86,"196,199,677"
2024-09-30,352.86,353.33,335.61,337.38,"222,103,505"
2024-10-01,337.38,346.91,314.18,318.29,"304,853,275"
2024-10-02,318.28,323.97,310.51,316.3,"226,461,466"
2024-10-03,316.3,322.24,309.12,320.23,"240,219,460"
2024-10-04,320.23,325.51,318.62,324.71,"188,846,591"
2024-10-05,324.71,325.46,318.5,321.66,"130,406,755"
2024-10-06,321.66,325.25,321.08,324.49,"124,485,113"
2024-10-07,324.49,332.41,321.11,324.46,"232,662,830"
2024-10-08,324.46,333.22,322.41,328.75,"200,392,818"
2024-10-09,328.75,330.07,318.59,320.57,"167,522,875"
2024-10-10,320.57,325.12,317.54,322.58,"175,685,487"
2024-10-11,322.58,328.84,322.02,326.8,"151,465,097"
2024-10-12,326.8,332.92,325.17,329.46,"146,537,217"
2024-10-13,329.46,329.53,318.12,321.18,"149,198,960"
2024-10-14,321.18,368.08,319.47,368.01,"410,845,988"
2024-10-15,368.01,383.92,346.78,354.67,"612,331,359"
2024-10-16,354.67,370.23,351.91,365.43,"447,274,937"
2024-10-17,365.43,374.46,360.96,369.36,"323,021,012"
2024-10-18,369.37,376.34,363.85,367.14,"303,447,320"
2024-10-19,367.14,368.46,361.7,363.72,"175,417,450"
2024-10-20,363.73,369.89,357.78,369.36,"233,339,219"
2024-10-21,369.36,378.19,359.07,363.78,"265,056,162"
2024-10-22,363.78,365.98,354.54,357.16,"214,889,463"
2024-10-23,357.16,357.27,339.53,347.05,"212,510,742"
2024-10-24,347.94,370.37,346.91,367.39,"295,183,980"
2024-10-25,367.4,373.44,344.45,348.06,"370,369,875"
2024-10-26,348.07,356.41,346.52,347.78,"189,752,488"
2024-10-27,347.78,353.38,347.03,352.16,"162,404,003"
2024-10-28,352.16,367.47,344.5,365.26,"280,381,234"
2024-10-29,365.25,388.49,363.99,385.38,"442,798,064"
2024-10-30,385.38,386.53,367.37,369.83,"359,629,190"
2024-10-31,369.83,377.26,349.9,358.22,"376,030,299"
2024-11-01,358.22,359.24,344.45,349.6,"273,732,546"
2024-11-02,349.6,356.52,342.22,353.38,"217,277,347"
2024-11-03,353.38,353.81,335.05,340.29,"277,290,045"
2024-11-04,340.29,341.57,322.61,329.09,"265,898,977"
2024-11-05,329.09,344.96,327.09,343.37,"249,764,943"
2024-11-06,343.37,383.03,343.23,378.5,"693,259,435"
2024-11-07,378.5,386.39,371.45,377.69,"359,758,040"
2024-11-08,377.69,383.03,365.6,377.43,"390,020,359"
2024-11-09,377.43,406.61,370.43,406.35,"435,832,514"
2024-11-10,406.34,453.08,396.31,442.14,"1,090,610,989"
2024-11-11,442.14,477.26,423.97,473.33,"1,002,017,140"
2024-11-12,473.33,473.33,420.82,434.31,"1,046,905,545"
2024-11-13,434.29,449.64,404.34,439.27,"924,206,089"
2024-11-14,439.27,445.02,411.17,414.58,"675,972,965"
2024-11-15,414.58,435.43,410.94,433.19,"520,649,465"
2024-11-16,431.42,481.82,429.3,462.04,"802,471,705"
2024-11-17,462.04,485.69,425.94,432.03,"801,735,981"
2024-11-18,432.03,469.26,432.03,451.99,"605,139,453"
2024-11-19,451.99,459.75,440.74,447.06,"506,264,726"
2024-11-20,447.06,453.92,430.15,440.33,"454,972,041"
2024-11-21,440.33,533.68,429.9,486.06,"2,198,657,781"
2024-11-22,486.05,501.33,474.62,490.28,"906,194,077"
2024-11-23,490.28,564.15,487.83,509.94,"1,773,571,615"
2024-11-24,509.94,525.18,482.78,514.71,"956,982,722"
2024-11-25,514.71,529.56,484.73,491.66,"965,075,712"
2024-11-26,491.65,504.54,473.8,492.55,"669,553,524"
2024-11-27,492.55,523.08,486.72,519.7,"796,745,568"
2024-11-28,519.46,522.27,498.76,511.92,"716,434,291"
2024-11-29,511.92,522.35,500.72,518.33,"521,915,378"
2024-11-30,518.33,535.35,507.37,525.27,"787,619,820"
2024-12-01,525.26,535.98,511.38,532.63,"639,650,950"
2024-12-02,532.63,558.86,496.19,538.03,"1,611,257,901"
2024-12-03,538.03,587.8,519.83,583.97,"1,796,306,978"
2024-12-04,583.9,595.9,545.92,584.18,"1,524,904,836"
2024-12-05,584.21,630.77,554.16,590.05,"1,896,615,331"
2024-12-06,589.18,639.69,581.85,619.45,"1,095,984,082"
2024-12-07,619.45,626.16,605.44,608.51,"690,068,241"
2024-12-08,611.37,624.59,604.17,623.34,"687,043,318"
2024-12-09,623.34,623.34,528.14,553.74,"1,239,636,044"
2024-12-10,553.74,563.97,486.86,516.68,"1,030,856,705"
2024-12-11,516.69,550.32,504.42,547.31,"637,935,609"
2024-12-12,547.31,563.51,538.21,539.81,"561,758,706"
2024-12-13,539.81,543.17,527.14,542.17,"459,700,503"
2024-12-14,542.17,550.59,520.76,534.2,"428,124,631"
2024-12-15,534.19,549.44,525.34,546.85,"430,168,201"
2024-12-16,546.86,555.58,523.15,537.91,"548,587,535"
2024-12-17,537.91,546.48,524.94,529.76,"511,984,306"
2024-12-18,529.76,542.95,479.82,480.65,"697,284,590"
2024-12-19,480.66,488.32,424.05,440.06,"740,380,640"
2024-12-20,440.06,450.44,391.42,448.88,"725,668,445"
2024-12-21,448.88,471.95,444.82,456.05,"488,020,092"
2024-12-22,456.05,460.43,435.77,445.07,"386,167,743"
2024-12-23,445.08,464.96,432.55,460.29,"431,340,213"
2024-12-24,460.29,477.74,451.26,470.27,"347,113,797"
2024-12-25,470.27,470.68,456.0,465.33,"304,299,463"
