Date,Open,High,Low,Close*,Volume
2024-04-27,0.9996,1.001,0.9989,0.9994,"40,609,767,473"
2024-04-28,0.9994,1.0011,0.999,0.9997,"36,114,073,992"
2024-04-29,0.9997,1.0015,0.9993,0.9997,"49,733,140,585"
2024-04-30,0.9997,1.0013,0.9981,0.9992,"66,092,463,422"
2024-05-01,0.9991,1.0018,0.9981,0.9986,"76,859,530,069"
2024-05-02,0.9986,1.0017,0.9984,1.0001,"54,769,809,487"
2024-05-03,1.0001,1.0019,0.9995,1.0005,"53,871,028,495"
2024-05-04,1.0006,1.0017,0.9998,1.0001,"39,527,945,715"
2024-05-05,1.0002,1.0017,0.9998,1.0003,"36,224,596,673"
2024-05-06,1.0003,1.0016,0.9996,1.0,"52,931,405,950"
2024-05-07,1.0,1.0017,0.9996,1.0,"46,143,834,059"
2024-05-08,1.0,1.0015,0.9994,0.9996,"46,623,837,988"
2024-05-09,0.9996,1.0012,0.9993,0.9999,"46,236,991,775"
2024-05-10,0.9999,1.0024,0.9993,0.9999,"50,244,486,838"
2024-05-11,0.9999,1.0007,0.9993,0.9998,"29,171,047,578"
2024-05-12,0.9997,1.001,0.9992,0.9996,"25,865,589,825"
2024-05-13,0.9996,1.0014,0.9992,0.9999,"53,205,467,613"
2024-05-14,0.9998,1.0011,0.9991,0.9996,"57,380,795,961"
2024-05-15,0.9996,1.0015,0.9993,1.0005,"70,663,923,975"
2024-05-16,1.0005,1.0015,0.9997,1.0001,"62,000,126,842"
2024-05-17,1.0001,1.0016,0.9998,1.0004,"56,249,728,895"
2024-05-18,1.0005,1.0015,0.9998,1.0002,"39,091,871,989"
2024-05-19,1.0002,1.0012,0.9995,0.9999,"38,312,293,613"
2024-05-20,0.9999,1.0012,0.9995,1.0001,"86,442,004,708"
2024-05-21,1.0,1.0005,0.999,0.9999,"104,832,621,504"
2024-05-22,0.9999,1.0006,0.9992,0.9995,"75,458,368,905"
2024-05-23,0.9994,1.0007,0.9985,0.9996,"107,880,114,240"
2024-05-24,0.9996,1.0008,0.9989,0.9998,"68,659,164,363"
2024-05-25,0.9998,1.0008,0.9995,0.9999,"41,182,549,806"
2024-05-26,0.9999,1.0008,0.9992,0.9995,"44,796,186,073"
2024-05-27,0.9995,1.0005,0.9988,0.9992,"64,469,471,473"
2024-05-28,0.9992,1.0004,0.9985,0.9989,"75,112,778,670"
2024-05-29,0.9989,1.0003,0.9986,0.9988,"64,306,272,506"
2024-05-30,0.9987,1.0009,0.9986,0.9997,"66,107,540,689"
2024-05-31,0.9997,1.0008,0.9984,0.999,"58,892,635,053"
2024-06-01,0.999,0.9998,0.9988,0.9993,"34,114,810,017"
2024-06-02,0.9993,1.0001,0.999,0.9994,"47,966,136,014"
2024-06-03,0.9994,1.0007,0.999,0.9998,"66,326,852,767"
2024-06-04,0.9998,1.0008,0.9995,1.0002,"64,592,711,851"
2024-06-05,1.0002,1.0006,0.9995,1.0001,"67,311,453,236"
2024-06-06,1.0001,1.0007,0.9993,0.9995,"58,624,834,999"
2024-06-07,0.9996,1.0005,0.9988,0.9996,"83,727,148,277"
2024-06-08,0.9995,1.0002,0.9994,0.9999,"42,654,042,043"
2024-06-09,0.9998,1.0002,0.9997,0.9999,"38,460,275,023"
2024-06-10,0.9999,1.0001,0.9995,0.9996,"51,346,980,569"
2024-06-11,0.9995,1.0004,0.9989,0.9999,"72,360,838,236"
2024-06-12,0.9999,1.0004,0.9995,0.9997,"67,692,265,125"
2024-06-13,0.9998,1.0004,0.9994,0.9996,"56,101,863,399"
2024-06-14,0.9997,1.0002,0.999,0.9995,"56,734,383,862"
2024-06-15,0.9995,1.0,0.9992,0.9995,"35,823,242,153"
2024-06-16,0.9994,1.0001,0.999,0.9993,"31,962,850,043"
2024-06-17,0.9993,1.0002,0.999,0.9996,"60,712,949,361"
2024-06-18,0.9997,1.0013,0.9993,0.9995,"78,695,656,625"
2024-06-19,0.9996,1.0005,0.9993,0.9998,"48,283,435,769"
2024-06-20,0.9998,1.0005,0.999,0.9994,"53,052,487,180"
2024-06-21,0.9994,1.0003,0.999,0.9995,"52,864,626,463"
2024-06-22,0.9995,1.0002,0.9992,0.9996,"26,893,846,849"
2024-06-23,0.9996,1.0003,0.9991,0.9993,"29,265,392,695"
2024-06-24,0.9994,1.0005,0.9988,0.9994,"75,556,423,079"
2024-06-25,0.9994,1.0004,0.9992,0.9998,"52,502,040,528"
2024-06-26,0.9997,1.0005,0.9992,0.9993,"44,813,407,523"
2024-06-27,0.9994,0.9999,0.9984,0.9986,"45,267,792,573"
2024-06-28,0.9986,0.9997,0.9978,0.9981,"48,868,972,915"
2024-06-29,0.9981,0.9991,0.9979,0.9984,"28,311,234,049"
2024-06-30,0.9984,0.9996,0.9972,0.9984,"34,937,001,727"
2024-07-01,0.9984,0.9999,0.9983,0.999,"45,876,476,553"
2024-07-02,0.999,0.9995,0.9982,0.9985,"39,391,729,670"
2024-07-03,0.9985,0.9998,0.9983,0.9989,"57,042,672,759"
2024-07-04,0.9989,1.0001,0.9987,0.9997,"74,732,714,381"
2024-07-05,0.9998,1.001,0.9994,1.0,"104,430,727,675"
2024-07-06,1.0001,1.0012,0.9998,1.0001,"43,532,116,200"
2024-07-07,1.0002,1.0009,0.9996,0.9998,"42,863,990,186"
2024-07-08,0.9998,1.0019,0.9994,0.9998,"74,590,713,592"
2024-07-09,0.9998,1.0011,0.9996,1.0,"52,771,534,181"
2024-07-10,1.0002,1.0016,0.9997,0.9999,"48,310,166,694"
2024-07-11,0.9999,1.0016,0.9997,1.0001,"52,287,657,808"
2024-07-12,1.0001,1.0011,0.9998,1.0002,"46,446,510,451"
2024-07-13,1.0003,1.0012,1.0,1.0003,"34,421,372,740"
2024-07-14,1.0002,1.0013,1.0001,1.0003,"41,068,191,081"
2024-07-15,1.0004,1.0017,1.0002,1.0008,"66,578,959,504"
2024-07-16,1.0006,1.0013,1.0002,1.0006,"76,288,567,031"
2024-07-17,1.0007,1.0014,1.0,1.0002,"61,898,179,810"
2024-07-18,1.0003,1.0015,0.9997,0.9998,"53,674,693,484"
2024-07-19,0.9998,1.0016,0.9996,1.0005,"64,622,483,446"
2024-07-20,1.0005,1.0015,1.0002,1.0004,"40,368,955,293"
2024-07-21,1.0005,1.0017,1.0,1.0002,"50,474,174,912"
2024-07-22,1.0002,1.0013,0.9998,1.0004,"52,730,305,555"
2024-07-23,1.0004,1.0016,0.9996,1.0002,"67,217,361,972"
2024-07-24,1.0002,1.0014,0.9997,0.9998,"51,701,005,917"
2024-07-25,0.9999,1.0018,0.9994,0.9998,"69,959,674,584"
2024-07-26,0.9997,1.0011,0.9995,1.0002,"52,685,688,859"
2024-07-27,1.0002,1.002,0.9996,1.0001,"55,047,490,100"
2024-07-28,1.0,1.0011,0.9998,0.9999,"33,668,335,667"
2024-07-29,0.9999,1.0013,0.9995,0.9998,"63,609,014,546"
2024-07-30,0.9998,1.0013,0.9994,0.9998,"51,267,032,806"
2024-07-31,0.9998,1.0012,0.9993,0.9997,"52,003,171,104"
2024-08-01,0.9997,1.0011,0.9987,0.9991,"65,833,386,618"
2024-08-02,0.9991,1.001,0.9986,0.9987,"67,773,726,855"
2024-08-03,0.9987,1.001,0.9983,0.9996,"54,276,527,600"
2024-08-04,0.9996,1.0011,0.9989,0.9997,"58,452,540,746"
2024-08-05,0.9996,1.0025,0.9987,1.0004,"188,926,094,526"
2024-08-06,1.0004,1.0024,0.9998,1.0006,"81,396,416,579"
2024-08-07,1.0004,1.0022,0.9998,1.0003,"72,320,106,597"
2024-08-08,1.0001,1.0019,0.9986,1.0003,"73,383,041,658"
2024-08-09,1.0005,1.0017,0.9996,1.0006,"55,251,256,632"
2024-08-10,1.0006,1.0019,1.0,1.0002,"31,042,565,436"
2024-08-11,1.0002,1.0018,0.9998,1.0,"41,909,131,618"
2024-08-12,1.0,1.0018,0.9998,1.0002,"63,275,431,596"
2024-08-13,1.0003,1.0019,0.9996,1.0003,"51,440,569,199"
2024-08-14,1.0003,1.0019,0.9998,1.0003,"52,144,724,490"
2024-08-15,1.0003,1.0015,0.9996,1.0002,"56,751,936,622"
2024-08-16,1.0002,1.0015,0.9996,1.0003,"49,001,060,836"
2024-08-17,1.0003,1.0014,0.9999,1.0002,"27,396,981,274"
2024-08-18,1.0,1.0015,0.9999,1.0006,"34,966,981,759"
2024-08-19,1.0004,1.0018,0.9998,1.0005,"46,796,006,984"
2024-08-20,1.0005,1.0016,0.9999,1.0,"53,591,125,880"
2024-08-21,1.0001,1.0017,0.9994,1.0003,"53,113,473,486"
2024-08-22,1.0002,1.0015,0.9999,1.0002,"45,673,020,568"
2024-08-23,1.0002,1.0019,0.9997,1.0008,"66,435,913,915"
2024-08-24,1.0008,1.0017,1.0001,1.0004,"46,227,369,084"
2024-08-25,1.0004,1.0016,1.0001,1.0005,"40,361,519,650"
2024-08-26,1.0005,1.0019,1.0,1.0002,"51,030,197,598"
2024-08-27,1.0002,1.0021,0.9994,1.0003,"65,120,597,214"
2024-08-28,1.0003,1.0019,0.9993,1.0001,"69,866,785,923"
2024-08-29,1.0002,1.0024,0.9998,1.0002,"51,557,558,279"
2024-08-30,1.0001,1.0019,0.9994,0.9999,"53,462,688,174"
2024-08-31,1.0,1.0011,0.9996,0.9999,"24,536,311,364"
2024-09-01,0.9999,1.0017,0.9992,1.0,"40,816,634,044"
2024-09-02,1.0,1.0017,0.9996,0.9999,"45,617,837,521"
2024-09-03,0.9999,1.001,0.9994,0.9998,"43,284,063,635"
2024-09-04,0.9997,1.0015,0.9995,1.0,"57,499,396,611"
2024-09-05,1.0,1.0015,0.9993,0.9998,"47,219,392,114"
2024-09-06,0.9997,1.0013,0.9986,0.9997,"76,063,648,537"
2024-09-07,0.9998,1.0015,0.9995,0.9998,"34,349,157,560"
2024-09-08,0.9999,1.0013,0.9996,0.9999,"32,754,298,136"
2024-09-09,1.0001,1.0017,0.9996,1.0001,"53,645,369,813"
2024-09-10,1.0002,1.0013,0.9996,1.0,"44,958,459,857"
2024-09-11,1.0,1.0016,0.9993,1.0001,"53,910,355,372"
2024-09-12,1.0001,1.0015,0.9994,1.0,"49,496,227,393"
2024-09-13,1.0,1.0017,0.9996,1.0008,"50,561,943,685"
2024-09-14,1.0007,1.0022,1.0,1.0002,"31,284,959,922"
2024-09-15,1.0002,1.0011,0.9998,1.0001,"33,574,816,326"
2024-09-16,1.0001,1.0017,0.9995,0.9999,"52,359,857,999"
2024-09-17,0.9999,1.0016,0.9996,1.0001,"55,698,782,715"
2024-09-18,1.0001,1.002,0.9997,1.0004,"62,277,811,817"
2024-09-19,1.0001,1.0019,0.9997,1.0002,"68,815,065,769"
2024-09-20,1.0002,1.0013,0.9997,1.0001,"62,999,225,593"
2024-09-21,1.0001,1.0011,0.9999,1.0003,"33,954,200,576"
2024-09-22,1.0004,1.0015,0.9998,1.0001,"41,426,101,070"
2024-09-23,1.0001,1.0014,0.9997,1.0,"60,077,721,757"
2024-09-24,1.0,1.0014,0.9997,1.0,"56,967,919,219"
2024-09-25,1.0,1.0013,0.9996,0.9999,"50,797,578,929"
2024-09-26,0.9998,1.0015,0.9996,1.0002,"66,981,158,381"
2024-09-27,1.0002,1.0018,0.9998,1.0002,"61,923,482,857"
2024-09-28,1.0002,1.0012,0.9999,1.0002,"38,585,123,416"
2024-09-29,1.0002,1.0019,0.9999,1.0001,"39,151,842,030"
2024-09-30,1.0001,1.0014,0.9995,0.9998,"64,288,823,984"
2024-10-01,0.9998,1.0018,0.9991,0.9998,"87,661,652,549"
2024-10-02,0.9998,1.0015,0.9995,0.9998,"70,063,566,098"
2024-10-03,0.9997,1.0015,0.9995,1.0,"63,125,979,096"
2024-10-04,0.9999,1.0012,0.9995,1.0002,"52,705,769,943"
2024-10-05,1.0001,1.001,0.9996,1.0,"29,417,406,990"
2024-10-06,1.0,1.0012,0.9995,0.9998,"31,287,737,203"
2024-10-07,0.9998,1.0011,0.9994,1.0,"62,209,887,550"
2024-10-08,0.9998,1.0008,0.9991,0.9994,"52,704,043,947"
2024-10-09,0.9994,1.0008,0.9988,0.9991,"51,841,377,811"
2024-10-10,0.9991,1.0003,0.9985,0.9992,"53,496,953,156"
2024-10-11,0.9992,1.0008,0.9988,0.9998,"51,632,274,020"
2024-10-12,0.9997,1.0011,0.9994,0.9998,"35,944,351,076"
2024-10-13,0.9998,1.0008,0.9993,0.9996,"36,960,774,632"
2024-10-14,0.9995,1.0006,0.9981,0.9995,"73,645,211,355"
2024-10-15,0.9995,1.0011,0.9992,0.9998,"83,963,242,850"
2024-10-16,0.9998,1.0008,0.9994,0.9998,"63,169,854,723"
2024-10-17,0.9998,1.0008,0.9992,0.9997,"55,057,801,321"
2024-10-18,0.9997,1.0006,0.9991,0.9999,"59,487,210,585"
2024-10-19,0.9999,1.0002,0.9992,0.9999,"32,490,132,300"
