Date,Open,High,Low,Close*,Volume
2023-10-05,0.061486,0.061607,0.060839,0.060923,"114,148,166"
2023-10-06,0.06092,0.061555,0.060821,0.061426,"109,783,884"
2023-10-07,0.061425,0.061669,0.061129,0.061455,"97,620,505"
2023-10-08,0.061456,0.061611,0.060876,0.061008,"92,483,679"
2023-10-09,0.06101,0.06103,0.05826,0.058779,"241,183,528"
2023-10-10,0.058779,0.059204,0.058608,0.059025,"123,311,323"
2023-10-11,0.059041,0.059454,0.057813,0.05847,"146,066,511"
2023-10-12,0.05847,0.058495,0.057466,0.057897,"116,644,185"
2023-10-13,0.057897,0.058756,0.057824,0.058398,"139,290,300"
2023-10-14,0.0584,0.05993,0.0584,0.059859,"112,567,930"
2023-10-15,0.05986,0.05986,0.059125,0.05935,"105,304,368"
2023-10-16,0.059357,0.061226,0.059351,0.060114,"255,254,744"
2023-10-17,0.06011,0.060156,0.058801,0.05912,"154,163,593"
2023-10-18,0.059116,0.059274,0.058362,0.058673,"113,718,362"
2023-10-19,0.058668,0.058883,0.058013,0.058883,"119,806,282"
2023-10-20,0.058878,0.060337,0.0587,0.059965,"154,146,216"
2023-10-21,0.059965,0.061363,0.059571,0.061188,"149,488,431"
2023-10-22,0.061189,0.061667,0.060563,0.061596,"152,154,020"
2023-10-23,0.061828,0.067238,0.061769,0.067085,"618,990,461"
2023-10-24,0.067111,0.069767,0.065124,0.066556,"676,497,484"
2023-10-25,0.066564,0.069454,0.065049,0.068361,"536,305,756"
2023-10-26,0.068364,0.074888,0.068132,0.071867,"1,010,931,815"
2023-10-27,0.071872,0.072179,0.067624,0.067881,"468,362,462"
2023-10-28,0.067882,0.069691,0.06771,0.069001,"246,982,558"
2023-10-29,0.069002,0.070084,0.06791,0.069359,"203,013,207"
2023-10-30,0.069359,0.0702,0.068274,0.06965,"292,736,698"
2023-10-31,0.069648,0.070722,0.06697,0.068277,"474,946,795"
2023-11-01,0.068279,0.069554,0.066129,0.068841,"461,539,028"
2023-11-02,0.068859,0.070704,0.067186,0.067934,"501,730,943"
2023-11-03,0.067931,0.068208,0.06664,0.068144,"282,752,934"
2023-11-04,0.068147,0.069257,0.068059,0.069079,"203,958,701"
2023-11-05,0.069079,0.071599,0.068981,0.071224,"447,538,899"
2023-11-06,0.071224,0.076386,0.070621,0.076381,"707,371,164"
2023-11-07,0.076389,0.076389,0.071898,0.073518,"789,220,960"
2023-11-08,0.073517,0.076681,0.073027,0.075481,"531,673,694"
2023-11-09,0.075474,0.077736,0.070557,0.073461,"964,429,145"
2023-11-10,0.073465,0.075454,0.073155,0.075444,"649,733,691"
2023-11-11,0.075445,0.081698,0.074922,0.078406,"1,345,253,621"
2023-11-12,0.07842,0.079981,0.076144,0.077981,"727,221,576"
2023-11-13,0.07798,0.079398,0.074176,0.074782,"829,471,613"
2023-11-14,0.074778,0.075427,0.070281,0.072457,"708,265,059"
2023-11-15,0.072456,0.076408,0.072419,0.076356,"503,454,120"
2023-11-16,0.076353,0.082837,0.076047,0.079277,"1,563,730,284"
2023-11-17,0.079326,0.087061,0.079323,0.086304,"2,031,597,493"
2023-11-18,0.086327,0.086394,0.079829,0.080383,"1,340,580,447"
2023-11-19,0.080395,0.080598,0.077984,0.080576,"620,299,419"
2023-11-20,0.080575,0.08204,0.077816,0.077879,"668,234,221"
2023-11-21,0.077879,0.078698,0.071492,0.072119,"860,811,107"
2023-11-22,0.072114,0.076561,0.071884,0.075784,"440,962,821"
2023-11-23,0.07577,0.076348,0.075162,0.0762,"279,606,815"
2023-11-24,0.076199,0.078429,0.076149,0.078217,"401,116,993"
2023-11-25,0.078216,0.079105,0.077763,0.078955,"291,859,035"
2023-11-26,0.078952,0.07898,0.076346,0.078704,"343,339,848"
2023-11-27,0.07869,0.08132,0.077089,0.078788,"743,996,999"
2023-11-28,0.078792,0.081031,0.077037,0.081009,"618,900,678"
2023-11-29,0.081004,0.082842,0.079786,0.080593,"596,560,786"
2023-11-30,0.080599,0.084217,0.080537,0.083417,"645,565,938"
2023-12-01,0.083414,0.084908,0.082504,0.083857,"519,429,439"
2023-12-02,0.083856,0.086481,0.083548,0.086279,"462,433,973"
2023-12-03,0.086283,0.087147,0.08389,0.085615,"550,096,321"
2023-12-04,0.085617,0.091954,0.085431,0.09194,"1,364,950,607"
2023-12-05,0.091921,0.095057,0.08772,0.094247,"1,094,480,332"
2023-12-06,0.094248,0.105432,0.093774,0.094864,"2,606,846,041"
2023-12-07,0.094891,0.097939,0.093308,0.09592,"1,229,053,762"
2023-12-08,0.095914,0.103406,0.095825,0.10147,"1,017,561,991"
2023-12-09,0.101496,0.104615,0.098041,0.098542,"1,122,491,938"
2023-12-10,0.098543,0.102636,0.097152,0.101801,"687,190,079"
2023-12-11,0.101812,0.105837,0.091815,0.094384,"1,973,481,451"
2023-12-12,0.094382,0.097453,0.091542,0.093835,"948,285,886"
2023-12-13,0.09382,0.097382,0.090605,0.096428,"812,811,810"
2023-12-14,0.096427,0.098679,0.094975,0.098255,"742,258,598"
2023-12-15,0.098269,0.098611,0.092973,0.093004,"614,056,351"
2023-12-16,0.093004,0.097076,0.092285,0.097056,"498,585,277"
2023-12-17,0.097062,0.097585,0.092775,0.093097,"482,463,968"
2023-12-18,0.093084,0.093651,0.087187,0.092036,"685,264,950"
2023-12-19,0.092038,0.093355,0.089607,0.090297,"482,452,805"
2023-12-20,0.09029,0.093265,0.089744,0.091417,"596,172,199"
2023-12-21,0.091424,0.097211,0.090832,0.095004,"808,685,569"
2023-12-22,0.095007,0.095494,0.092331,0.095198,"622,353,150"
2023-12-23,0.0952,0.0952,0.092427,0.093562,"357,245,326"
2023-12-24,0.093579,0.094802,0.091348,0.091895,"566,323,407"
2023-12-25,0.091903,0.095167,0.09154,0.094449,"435,910,884"
2023-12-26,0.094447,0.094447,0.089122,0.091356,"567,640,365"
2023-12-27,0.091354,0.093864,0.089921,0.093579,"423,259,088"
2023-12-28,0.093595,0.094901,0.091377,0.091884,"464,569,016"
2023-12-29,0.091883,0.093014,0.089667,0.091038,"407,349,878"
2023-12-30,0.091031,0.091401,0.089593,0.090148,"252,403,426"
2023-12-31,0.090146,0.090816,0.088971,0.089472,"259,196,255"
2024-01-01,0.089473,0.092046,0.088838,0.092024,"298,687,049"
2024-01-02,0.092037,0.09433,0.090804,0.091204,"496,309,010"
2024-01-03,0.091205,0.092093,0.081018,0.082042,"1,026,941,029"
2024-01-04,0.082049,0.084655,0.081551,0.084131,"514,230,239"
2024-01-05,0.084121,0.084755,0.081235,0.082773,"547,983,037"
2024-01-06,0.082773,0.082773,0.078854,0.080664,"414,677,901"
2024-01-07,0.080668,0.081474,0.077635,0.078225,"399,266,341"
2024-01-08,0.078228,0.081717,0.074972,0.08137,"603,250,657"
2024-01-09,0.081378,0.082182,0.077233,0.079263,"957,047,300"
2024-01-10,0.079263,0.08445,0.076683,0.082942,"703,451,086"
2024-01-11,0.082969,0.087635,0.082383,0.084625,"778,110,109"
2024-01-12,0.084615,0.085378,0.078247,0.080046,"607,108,203"
2024-01-13,0.080036,0.08126,0.078906,0.080923,"297,741,301"
2024-01-14,0.080921,0.083824,0.079851,0.079978,"461,353,847"
2024-01-15,0.079969,0.081637,0.079969,0.081125,"272,657,967"
2024-01-16,0.081106,0.082267,0.07999,0.08131,"328,206,882"
2024-01-17,0.081312,0.081539,0.079556,0.080505,"261,149,597"
2024-01-18,0.080509,0.080693,0.077399,0.077987,"314,880,990"
2024-01-19,0.077988,0.078705,0.075152,0.078536,"351,038,255"
2024-01-20,0.078534,0.089998,0.078236,0.087888,"684,267,184"
2024-01-21,0.087868,0.089992,0.084843,0.085273,"948,730,356"
2024-01-22,0.085292,0.085416,0.080195,0.080341,"673,330,908"
2024-01-23,0.080346,0.081677,0.076091,0.078154,"555,482,191"
2024-01-24,0.078157,0.080518,0.07775,0.079016,"372,585,722"
2024-01-25,0.079016,0.079137,0.077193,0.077933,"292,888,748"
2024-01-26,0.077929,0.080279,0.077595,0.079901,"283,895,680"
2024-01-27,0.079883,0.080678,0.079071,0.080142,"212,327,663"
2024-01-28,0.08014,0.08137,0.078292,0.078813,"257,196,385"
2024-01-29,0.078813,0.082872,0.078223,0.081289,"540,569,157"
2024-01-30,0.0813,0.082129,0.079593,0.079723,"333,456,483"
2024-01-31,0.079729,0.080222,0.078214,0.078764,"307,301,569"
2024-02-01,0.078763,0.079779,0.077684,0.079327,"257,042,563"
2024-02-02,0.079327,0.079901,0.078622,0.079233,"220,161,256"
2024-02-03,0.079234,0.079455,0.078616,0.078651,"152,907,809"
2024-02-04,0.078658,0.079857,0.078084,0.078238,"183,715,849"
2024-02-05,0.078248,0.080027,0.077504,0.07822,"257,544,919"
2024-02-06,0.078226,0.079181,0.077763,0.078466,"192,061,699"
2024-02-07,0.07847,0.080255,0.078211,0.080104,"213,373,948"
2024-02-08,0.080101,0.080755,0.079626,0.079871,"248,828,595"
2024-02-09,0.07987,0.082088,0.07987,0.081579,"333,635,097"
2024-02-10,0.081582,0.082083,0.080462,0.081448,"212,946,391"
2024-02-11,0.081447,0.083279,0.080992,0.081193,"304,303,558"
2024-02-12,0.081203,0.082797,0.079568,0.082345,"360,525,326"
2024-02-13,0.082333,0.082954,0.080062,0.081089,"419,683,385"
2024-02-14,0.081086,0.087003,0.080569,0.085543,"627,015,518"
2024-02-15,0.085546,0.088048,0.084166,0.085356,"636,946,996"
2024-02-16,0.085355,0.08788,0.084393,0.086013,"441,121,282"
2024-02-17,0.086016,0.086059,0.082205,0.083593,"347,758,664"
2024-02-18,0.083592,0.0857,0.083017,0.085166,"300,251,530"
2024-02-19,0.085169,0.090536,0.085121,0.089477,"663,450,017"
2024-02-20,0.089474,0.091208,0.083568,0.086143,"801,458,657"
2024-02-21,0.086148,0.086222,0.082173,0.084615,"435,393,890"
2024-02-22,0.084605,0.085407,0.083165,0.084089,"362,895,383"
2024-02-23,0.084083,0.085483,0.083036,0.084434,"400,189,069"
2024-02-24,0.084448,0.08632,0.083955,0.086156,"326,082,311"
2024-02-25,0.086157,0.086759,0.085461,0.086099,"290,853,292"
2024-02-26,0.086098,0.090024,0.084292,0.089389,"523,738,048"
2024-02-27,0.089388,0.099957,0.088637,0.097671,"1,806,722,811"
2024-02-28,0.097673,0.121116,0.094607,0.116582,"3,843,947,641"
2024-02-29,0.116447,0.134409,0.111816,0.117185,"4,799,960,277"
2024-03-01,0.117167,0.145261,0.117167,0.139557,"3,758,449,851"
2024-03-02,0.139614,0.150064,0.136927,0.142121,"3,588,994,520"
2024-03-03,0.142131,0.155759,0.12984,0.153836,"4,012,808,483"
2024-03-04,0.153941,0.184307,0.148781,0.18291,"6,348,241,494"
2024-03-05,0.182804,0.205439,0.130103,0.153937,"9,368,269,377"
2024-03-06,0.153925,0.177433,0.146967,0.157791,"4,497,901,224"
2024-03-07,0.157791,0.162041,0.147082,0.158121,"3,006,036,407"
2024-03-08,0.15812,0.175495,0.155494,0.165347,"3,976,624,455"
2024-03-09,0.165347,0.184543,0.164319,0.179083,"3,451,219,764"
2024-03-10,0.179083,0.179588,0.165952,0.16992,"2,274,489,696"
2024-03-11,0.169907,0.182509,0.162567,0.181965,"2,905,703,482"
2024-03-12,0.181973,0.183108,0.160104,0.168144,"2,524,942,571"
2024-03-13,0.168152,0.173851,0.165792,0.169158,"1,930,415,342"
2024-03-14,0.169158,0.191512,0.165624,0.17733,"6,047,716,785"
2024-03-15,0.177329,0.181057,0.154082,0.163231,"3,584,306,802"
2024-03-16,0.163231,0.164936,0.138419,0.142368,"2,400,392,026"
2024-03-17,0.142364,0.158761,0.137732,0.15433,"2,329,294,453"
2024-03-18,0.154328,0.154332,0.140197,0.143673,"1,657,669,949"
2024-03-19,0.143673,0.145014,0.12563,0.128728,"2,946,516,944"
2024-03-20,0.128735,0.152868,0.123453,0.152186,"3,190,645,446"
2024-03-21,0.152186,0.158759,0.147189,0.155292,"2,581,283,877"
2024-03-22,0.1553,0.164902,0.145591,0.152703,"2,672,448,713"
2024-03-23,0.152703,0.174619,0.151855,0.161768,"2,912,614,106"
2024-03-24,0.161768,0.1799,0.161716,0.176453,"2,848,346,890"
2024-03-25,0.176453,0.185999,0.170166,0.175367,"2,654,389,972"
2024-03-26,0.175367,0.186057,0.174924,0.182486,"2,877,194,654"
